customers,averagespeed,distance,vehicles,costs,tts,weighted_load,positive_height_diff,total_fuel,driver_pay
20,21.1292761441031,2688736.5857899035,4,1379.8233666594767,2.110903739929199,936177324.516565,1183.72785416928,263.46856791150157,918.753372814349
20,21.02849198156178,3077946.5894006863,5,1699.5738506488387,4.404719591140747,1035792526.3400513,1092.004518736458,292.76503971433067,1187.23503114876
20,23.305810171849483,2779493.409677751,4,1508.1945175818137,7.673474073410034,965425584.9089205,1275.681668278738,290.3732040482552,1000.041410497367
20,19.926245451881336,2224754.6460920484,4,1187.7689468824763,5.236279487609863,812101141.4814342,1071.3936193138863,214.6462487925795,812.1380114954621
20,21.785892179501467,2725732.0496523185,5,1741.7144917302708,4.248768091201782,943508858.9684913,847.1651381392644,270.82735741697803,1267.766616250559
20,22.41476219091289,2690643.4251293945,4,1640.7732695515347,6.36525297164917,933275033.8490714,1311.9966181278326,269.93868302088504,1168.3805742649859
21,18.858550836594617,2720567.3878059504,5,1501.8589308666647,6.791484594345093,939275373.5029917,890.5617156773379,248.94801746142133,1066.1999003091773
21,17.95997347841565,2140033.5427712924,5,1294.2382519180792,3.4919121265411377,756513541.9582268,898.093476600274,186.402552114634,968.0337857174698
21,24.009634990094927,2689857.623926793,4,1668.7078042387332,7.961508274078369,977588575.9142811,1235.6118941453524,294.1268245674358,1153.9858612457206
21,18.315319430847453,2874257.3967069006,4,1844.7176790612177,3.896425247192383,1005477108.9256485,1289.4404618052208,255.32252554539306,1397.90325935678
21,19.485985267607653,2801065.5409433697,5,1796.0376146667145,5.12385630607605,968527357.7363209,1233.7339035334965,259.21341521920664,1342.414138033103
21,20.95349943222556,3211122.978450588,5,1906.1328650520284,33.60242938995361,1090097633.428849,1051.5875792850509,301.9801483995416,1377.6676053528306
21,20.317522637714127,2829300.8246370493,4,1535.844820497423,3.716123580932617,982729453.7334719,1064.5071880618584,265.11174619661085,1071.8992646533538
21,19.989872926883884,3096404.1553581967,5,2003.357416403279,23.26069164276123,1048999109.1453278,1538.771458009678,289.19114661753844,1497.2729098225868
21,20.93929879360836,3047976.0001141327,5,1646.6609193160634,11.12345290184021,1033453133.8073909,1133.2179109009144,294.2621929896944,1131.702081584098
21,19.903889427374274,2583459.414790672,4,1514.0625660918943,4.060218334197998,917631647.1231035,1458.103333622532,241.0966046895631,1092.143507885159
22,19.929368715147223,3133504.7001519585,5,1857.7817773259794,19.547019243240356,1109784035.963703,1017.67827330211,292.8660976276339,1345.26610647762
22,20.92181458055884,3036428.1210043533,5,1555.424530747421,13.86886191368103,1035347353.1900324,1220.2820901000098,290.4789203860648,1047.0864200718077
22,21.664905505101814,2770420.0924692326,5,1772.0803142607124,8.405006408691406,969740609.2456951,954.3526228636442,274.59076250733574,1291.546479872875
22,23.24286939037443,2964422.8028291357,5,2046.1275187582705,12.311089754104614,1034678577.2828567,1134.964186618449,310.08368397993036,1503.4810717933924
22,22.473350827733096,3257546.7418360906,4,1789.711294967664,21.44744372367859,1228441678.407567,1528.972256470306,339.12448151969784,1196.2434523081927
22,18.935636224104275,3049392.778068064,5,2114.5440386772134,7.115837335586548,1092715253.156601,979.5684233631265,280.025081798999,1624.500145528965
22,19.230333128871496,3076866.9679822233,5,1843.7688214920001,45.83875322341919,1032191586.842016,988.943079541198,279.760767021375,1354.187479204594
22,22.028654852396535,3127265.188076636,5,1961.5563099879744,29.762677907943726,1093493899.5816402,1011.3327651223728,315.37483396693824,1409.6503505458325
22,21.588936939351335,2685191.7954462166,5,1806.475785469975,7.226306438446045,937238707.5856695,1330.816445269754,268.0758849638258,1337.34298678328
22,21.098808456794377,3072226.085841759,5,2285.1706977145927,11.797502279281616,1051987503.0569321,1304.8237618466915,298.40371961869386,1762.9641883818783
23,18.95378012904049,2711765.1917803483,5,1822.8483234061678,14.097782135009766,975214104.7323948,1447.0534305894814,249.26093120178763,1386.6416938030393
23,22.62258340002539,3085781.9405167117,5,1664.2128719400214,9.135109424591064,1086072766.712704,1074.684446448404,317.33876639183313,1108.8700307543133
23,23.770046486701098,3256293.063489052,5,1840.0704628495341,16.606969356536865,1108857969.3470895,1038.8541879101404,346.0743044180723,1234.4404301179077
23,21.42853925068072,2948541.1879501375,4,1699.3439902753307,4.182190418243408,1043400965.4146584,1096.3311811716367,290.49178293247553,1190.9833701434986
23,20.49232259906565,3057948.029764423,5,1968.6342735407445,13.747034072875977,1028558155.1834697,1323.6269094315066,290.93207020440167,1459.5031506830417
23,22.450813899063437,2948178.6367322006,5,1488.9960369244777,11.728398323059082,1041705481.3383504,1119.8381993628507,305.2923707944908,954.7343880341189
23,21.79117115889613,3574024.6993663562,5,2112.5506962891577,12.585955619812012,1217012634.4894822,1264.0763295088555,356.973594787311,1487.8469054113632
23,21.44400808743274,3125503.053875925,5,2132.7010912613578,6.1813294887542725,1069256876.3176587,1057.4252361972237,310.6443831354763,1589.0734207742744
